run_id,model_id,diagnostic,domain,arch,scale,distribution,seed,held_out,result,status,notes
interpreter_mamba_small_structured_long_s0_D1,interpreter_mamba_small_structured_long_s0,D1,interpreter,mamba,small,structured_long,0,yes,results/D1_next_token/interpreter_mamba_small_structured_long_s0.json,planned,
interpreter_mamba_small_structured_long_s0_D2,interpreter_mamba_small_structured_long_s0,D2,interpreter,mamba,small,structured_long,0,yes,results/D2_state_equiv/interpreter_mamba_small_structured_long_s0.json,planned,
interpreter_mamba_small_structured_long_s0_D3,interpreter_mamba_small_structured_long_s0,D3,interpreter,mamba,small,structured_long,0,yes,results/D3_inductive_bias/interpreter_mamba_small_structured_long_s0.json,planned,
interpreter_mamba_small_structured_long_s0_D4,interpreter_mamba_small_structured_long_s0,D4,interpreter,mamba,small,structured_long,0,yes,results/D4_probing/interpreter_mamba_small_structured_long_s0.json,planned,
interpreter_mamba_small_structured_long_s1_D1,interpreter_mamba_small_structured_long_s1,D1,interpreter,mamba,small,structured_long,1,yes,results/D1_next_token/interpreter_mamba_small_structured_long_s1.json,planned,
interpreter_mamba_small_structured_long_s1_D2,interpreter_mamba_small_structured_long_s1,D2,interpreter,mamba,small,structured_long,1,yes,results/D2_state_equiv/interpreter_mamba_small_structured_long_s1.json,planned,
interpreter_mamba_small_structured_long_s1_D3,interpreter_mamba_small_structured_long_s1,D3,interpreter,mamba,small,structured_long,1,yes,results/D3_inductive_bias/interpreter_mamba_small_structured_long_s1.json,planned,
interpreter_mamba_small_structured_long_s1_D4,interpreter_mamba_small_structured_long_s1,D4,interpreter,mamba,small,structured_long,1,yes,results/D4_probing/interpreter_mamba_small_structured_long_s1.json,planned,
interpreter_mamba_small_structured_long_s2_D1,interpreter_mamba_small_structured_long_s2,D1,interpreter,mamba,small,structured_long,2,yes,results/D1_next_token/interpreter_mamba_small_structured_long_s2.json,planned,
interpreter_mamba_small_structured_long_s2_D2,interpreter_mamba_small_structured_long_s2,D2,interpreter,mamba,small,structured_long,2,yes,results/D2_state_equiv/interpreter_mamba_small_structured_long_s2.json,planned,
interpreter_mamba_small_structured_long_s2_D3,interpreter_mamba_small_structured_long_s2,D3,interpreter,mamba,small,structured_long,2,yes,results/D3_inductive_bias/interpreter_mamba_small_structured_long_s2.json,planned,
interpreter_mamba_small_structured_long_s2_D4,interpreter_mamba_small_structured_long_s2,D4,interpreter,mamba,small,structured_long,2,yes,results/D4_probing/interpreter_mamba_small_structured_long_s2.json,planned,
interpreter_mamba_medium_random_s0_D1,interpreter_mamba_medium_random_s0,D1,interpreter,mamba,medium,random,0,yes,results/D1_next_token/interpreter_mamba_medium_random_s0.json,planned,
interpreter_mamba_medium_random_s0_D2,interpreter_mamba_medium_random_s0,D2,interpreter,mamba,medium,random,0,yes,results/D2_state_equiv/interpreter_mamba_medium_random_s0.json,planned,
interpreter_mamba_medium_random_s0_D3,interpreter_mamba_medium_random_s0,D3,interpreter,mamba,medium,random,0,yes,results/D3_inductive_bias/interpreter_mamba_medium_random_s0.json,planned,
interpreter_mamba_medium_random_s0_D4,interpreter_mamba_medium_random_s0,D4,interpreter,mamba,medium,random,0,yes,results/D4_probing/interpreter_mamba_medium_random_s0.json,planned,
interpreter_mamba_medium_random_s1_D1,interpreter_mamba_medium_random_s1,D1,interpreter,mamba,medium,random,1,yes,results/D1_next_token/interpreter_mamba_medium_random_s1.json,planned,
interpreter_mamba_medium_random_s1_D2,interpreter_mamba_medium_random_s1,D2,interpreter,mamba,medium,random,1,yes,results/D2_state_equiv/interpreter_mamba_medium_random_s1.json,planned,
interpreter_mamba_medium_random_s1_D3,interpreter_mamba_medium_random_s1,D3,interpreter,mamba,medium,random,1,yes,results/D3_inductive_bias/interpreter_mamba_medium_random_s1.json,planned,
interpreter_mamba_medium_random_s1_D4,interpreter_mamba_medium_random_s1,D4,interpreter,mamba,medium,random,1,yes,results/D4_probing/interpreter_mamba_medium_random_s1.json,planned,
interpreter_mamba_medium_random_s2_D1,interpreter_mamba_medium_random_s2,D1,interpreter,mamba,medium,random,2,yes,results/D1_next_token/interpreter_mamba_medium_random_s2.json,planned,
interpreter_mamba_medium_random_s2_D2,interpreter_mamba_medium_random_s2,D2,interpreter,mamba,medium,random,2,yes,results/D2_state_equiv/interpreter_mamba_medium_random_s2.json,planned,
interpreter_mamba_medium_random_s2_D3,interpreter_mamba_medium_random_s2,D3,interpreter,mamba,medium,random,2,yes,results/D3_inductive_bias/interpreter_mamba_medium_random_s2.json,planned,
interpreter_mamba_medium_random_s2_D4,interpreter_mamba_medium_random_s2,D4,interpreter,mamba,medium,random,2,yes,results/D4_probing/interpreter_mamba_medium_random_s2.json,planned,
interpreter_mamba_medium_structured_short_s0_D1,interpreter_mamba_medium_structured_short_s0,D1,interpreter,mamba,medium,structured_short,0,yes,results/D1_next_token/interpreter_mamba_medium_structured_short_s0.json,planned,
interpreter_mamba_medium_structured_short_s0_D2,interpreter_mamba_medium_structured_short_s0,D2,interpreter,mamba,medium,structured_short,0,yes,results/D2_state_equiv/interpreter_mamba_medium_structured_short_s0.json,planned,
interpreter_mamba_medium_structured_short_s0_D3,interpreter_mamba_medium_structured_short_s0,D3,interpreter,mamba,medium,structured_short,0,yes,results/D3_inductive_bias/interpreter_mamba_medium_structured_short_s0.json,planned,
interpreter_mamba_medium_structured_short_s0_D4,interpreter_mamba_medium_structured_short_s0,D4,interpreter,mamba,medium,structured_short,0,yes,results/D4_probing/interpreter_mamba_medium_structured_short_s0.json,planned,
interpreter_mamba_medium_structured_short_s1_D1,interpreter_mamba_medium_structured_short_s1,D1,interpreter,mamba,medium,structured_short,1,yes,results/D1_next_token/interpreter_mamba_medium_structured_short_s1.json,planned,
interpreter_mamba_medium_structured_short_s1_D2,interpreter_mamba_medium_structured_short_s1,D2,interpreter,mamba,medium,structured_short,1,yes,results/D2_state_equiv/interpreter_mamba_medium_structured_short_s1.json,planned,
interpreter_mamba_medium_structured_short_s1_D3,interpreter_mamba_medium_structured_short_s1,D3,interpreter,mamba,medium,structured_short,1,yes,results/D3_inductive_bias/interpreter_mamba_medium_structured_short_s1.json,planned,
interpreter_mamba_medium_structured_short_s1_D4,interpreter_mamba_medium_structured_short_s1,D4,interpreter,mamba,medium,structured_short,1,yes,results/D4_probing/interpreter_mamba_medium_structured_short_s1.json,planned,
interpreter_mamba_medium_structured_short_s2_D1,interpreter_mamba_medium_structured_short_s2,D1,interpreter,mamba,medium,structured_short,2,yes,results/D1_next_token/interpreter_mamba_medium_structured_short_s2.json,planned,
interpreter_mamba_medium_structured_short_s2_D2,interpreter_mamba_medium_structured_short_s2,D2,interpreter,mamba,medium,structured_short,2,yes,results/D2_state_equiv/interpreter_mamba_medium_structured_short_s2.json,planned,
interpreter_mamba_medium_structured_short_s2_D3,interpreter_mamba_medium_structured_short_s2,D3,interpreter,mamba,medium,structured_short,2,yes,results/D3_inductive_bias/interpreter_mamba_medium_structured_short_s2.json,planned,
interpreter_mamba_medium_structured_short_s2_D4,interpreter_mamba_medium_structured_short_s2,D4,interpreter,mamba,medium,structured_short,2,yes,results/D4_probing/interpreter_mamba_medium_structured_short_s2.json,planned,
interpreter_mamba_medium_structured_long_s0_D1,interpreter_mamba_medium_structured_long_s0,D1,interpreter,mamba,medium,structured_long,0,yes,results/D1_next_token/interpreter_mamba_medium_structured_long_s0.json,planned,
interpreter_mamba_medium_structured_long_s0_D2,interpreter_mamba_medium_structured_long_s0,D2,interpreter,mamba,medium,structured_long,0,yes,results/D2_state_equiv/interpreter_mamba_medium_structured_long_s0.json,planned,
interpreter_mamba_medium_structured_long_s0_D3,interpreter_mamba_medium_structured_long_s0,D3,interpreter,mamba,medium,structured_long,0,yes,results/D3_inductive_bias/interpreter_mamba_medium_structured_long_s0.json,planned,
interpreter_mamba_medium_structured_long_s0_D4,interpreter_mamba_medium_structured_long_s0,D4,interpreter,mamba,medium,structured_long,0,yes,results/D4_probing/interpreter_mamba_medium_structured_long_s0.json,planned,
interpreter_mamba_medium_structured_long_s1_D1,interpreter_mamba_medium_structured_long_s1,D1,interpreter,mamba,medium,structured_long,1,yes,results/D1_next_token/interpreter_mamba_medium_structured_long_s1.json,planned,
interpreter_mamba_medium_structured_long_s1_D2,interpreter_mamba_medium_structured_long_s1,D2,interpreter,mamba,medium,structured_long,1,yes,results/D2_state_equiv/interpreter_mamba_medium_structured_long_s1.json,planned,
interpreter_mamba_medium_structured_long_s1_D3,interpreter_mamba_medium_structured_long_s1,D3,interpreter,mamba,medium,structured_long,1,yes,results/D3_inductive_bias/interpreter_mamba_medium_structured_long_s1.json,planned,
interpreter_mamba_medium_structured_long_s1_D4,interpreter_mamba_medium_structured_long_s1,D4,interpreter,mamba,medium,structured_long,1,yes,results/D4_probing/interpreter_mamba_medium_structured_long_s1.json,planned,
interpreter_mamba_medium_structured_long_s2_D1,interpreter_mamba_medium_structured_long_s2,D1,interpreter,mamba,medium,structured_long,2,yes,results/D1_next_token/interpreter_mamba_medium_structured_long_s2.json,planned,
interpreter_mamba_medium_structured_long_s2_D2,interpreter_mamba_medium_structured_long_s2,D2,interpreter,mamba,medium,structured_long,2,yes,results/D2_state_equiv/interpreter_mamba_medium_structured_long_s2.json,planned,
interpreter_mamba_medium_structured_long_s2_D3,interpreter_mamba_medium_structured_long_s2,D3,interpreter,mamba,medium,structured_long,2,yes,results/D3_inductive_bias/interpreter_mamba_medium_structured_long_s2.json,planned,
interpreter_mamba_medium_structured_long_s2_D4,interpreter_mamba_medium_structured_long_s2,D4,interpreter,mamba,medium,structured_long,2,yes,results/D4_probing/interpreter_mamba_medium_structured_long_s2.json,planned,
interpreter_mamba_large_random_s0_D1,interpreter_mamba_large_random_s0,D1,interpreter,mamba,large,random,0,yes,results/D1_next_token/interpreter_mamba_large_random_s0.json,planned,
interpreter_mamba_large_random_s0_D2,interpreter_mamba_large_random_s0,D2,interpreter,mamba,large,random,0,yes,results/D2_state_equiv/interpreter_mamba_large_random_s0.json,planned,
interpreter_mamba_large_random_s0_D3,interpreter_mamba_large_random_s0,D3,interpreter,mamba,large,random,0,yes,results/D3_inductive_bias/interpreter_mamba_large_random_s0.json,planned,
interpreter_mamba_large_random_s0_D4,interpreter_mamba_large_random_s0,D4,interpreter,mamba,large,random,0,yes,results/D4_probing/interpreter_mamba_large_random_s0.json,planned,
interpreter_mamba_large_random_s1_D1,interpreter_mamba_large_random_s1,D1,interpreter,mamba,large,random,1,yes,results/D1_next_token/interpreter_mamba_large_random_s1.json,planned,
interpreter_mamba_large_random_s1_D2,interpreter_mamba_large_random_s1,D2,interpreter,mamba,large,random,1,yes,results/D2_state_equiv/interpreter_mamba_large_random_s1.json,planned,
interpreter_mamba_large_random_s1_D3,interpreter_mamba_large_random_s1,D3,interpreter,mamba,large,random,1,yes,results/D3_inductive_bias/interpreter_mamba_large_random_s1.json,planned,
interpreter_mamba_large_random_s1_D4,interpreter_mamba_large_random_s1,D4,interpreter,mamba,large,random,1,yes,results/D4_probing/interpreter_mamba_large_random_s1.json,planned,
interpreter_mamba_large_random_s2_D1,interpreter_mamba_large_random_s2,D1,interpreter,mamba,large,random,2,yes,results/D1_next_token/interpreter_mamba_large_random_s2.json,planned,
interpreter_mamba_large_random_s2_D2,interpreter_mamba_large_random_s2,D2,interpreter,mamba,large,random,2,yes,results/D2_state_equiv/interpreter_mamba_large_random_s2.json,planned,
interpreter_mamba_large_random_s2_D3,interpreter_mamba_large_random_s2,D3,interpreter,mamba,large,random,2,yes,results/D3_inductive_bias/interpreter_mamba_large_random_s2.json,planned,
interpreter_mamba_large_random_s2_D4,interpreter_mamba_large_random_s2,D4,interpreter,mamba,large,random,2,yes,results/D4_probing/interpreter_mamba_large_random_s2.json,planned,
interpreter_mamba_large_structured_short_s0_D1,interpreter_mamba_large_structured_short_s0,D1,interpreter,mamba,large,structured_short,0,yes,results/D1_next_token/interpreter_mamba_large_structured_short_s0.json,planned,
interpreter_mamba_large_structured_short_s0_D2,interpreter_mamba_large_structured_short_s0,D2,interpreter,mamba,large,structured_short,0,yes,results/D2_state_equiv/interpreter_mamba_large_structured_short_s0.json,planned,
interpreter_mamba_large_structured_short_s0_D3,interpreter_mamba_large_structured_short_s0,D3,interpreter,mamba,large,structured_short,0,yes,results/D3_inductive_bias/interpreter_mamba_large_structured_short_s0.json,planned,
interpreter_mamba_large_structured_short_s0_D4,interpreter_mamba_large_structured_short_s0,D4,interpreter,mamba,large,structured_short,0,yes,results/D4_probing/interpreter_mamba_large_structured_short_s0.json,planned,
interpreter_mamba_large_structured_short_s1_D1,interpreter_mamba_large_structured_short_s1,D1,interpreter,mamba,large,structured_short,1,yes,results/D1_next_token/interpreter_mamba_large_structured_short_s1.json,planned,
interpreter_mamba_large_structured_short_s1_D2,interpreter_mamba_large_structured_short_s1,D2,interpreter,mamba,large,structured_short,1,yes,results/D2_state_equiv/interpreter_mamba_large_structured_short_s1.json,planned,
interpreter_mamba_large_structured_short_s1_D3,interpreter_mamba_large_structured_short_s1,D3,interpreter,mamba,large,structured_short,1,yes,results/D3_inductive_bias/interpreter_mamba_large_structured_short_s1.json,planned,
interpreter_mamba_large_structured_short_s1_D4,interpreter_mamba_large_structured_short_s1,D4,interpreter,mamba,large,structured_short,1,yes,results/D4_probing/interpreter_mamba_large_structured_short_s1.json,planned,
interpreter_mamba_large_structured_short_s2_D1,interpreter_mamba_large_structured_short_s2,D1,interpreter,mamba,large,structured_short,2,yes,results/D1_next_token/interpreter_mamba_large_structured_short_s2.json,planned,
interpreter_mamba_large_structured_short_s2_D2,interpreter_mamba_large_structured_short_s2,D2,interpreter,mamba,large,structured_short,2,yes,results/D2_state_equiv/interpreter_mamba_large_structured_short_s2.json,planned,
interpreter_mamba_large_structured_short_s2_D3,interpreter_mamba_large_structured_short_s2,D3,interpreter,mamba,large,structured_short,2,yes,results/D3_inductive_bias/interpreter_mamba_large_structured_short_s2.json,planned,
interpreter_mamba_large_structured_short_s2_D4,interpreter_mamba_large_structured_short_s2,D4,interpreter,mamba,large,structured_short,2,yes,results/D4_probing/interpreter_mamba_large_structured_short_s2.json,planned,
interpreter_mamba_large_structured_long_s0_D1,interpreter_mamba_large_structured_long_s0,D1,interpreter,mamba,large,structured_long,0,yes,results/D1_next_token/interpreter_mamba_large_structured_long_s0.json,planned,
